record_id,q_idx,n_premises_nl,n_premises_used,premise_use_ratio,question,answer,answer_norm,is_mcq,is_yn,is_open,exp_words,n_cited_in_exp,cite_subset,has_numeric
245,0,3,2,0.6666666666666666,"Which of the following can be inferred about students?
A. All students have reviewed the course materials
B. Some students have not participated actively in class
C. Some students are not well-prepared for class discussions
D. All students have joined a study group",Unknown,Unknown,True,False,False,29,2,True,False
245,1,3,2,0.6666666666666666,Is the following statement true? Statement: All students participate actively in class,No,No,False,True,False,24,2,True,False
246,0,4,2,0.5,"Which of the following can be inferred about participants?
A. All participants have signed the liability waiver
B. Some participants have not received the safety briefing
C. Some participants are not equipped with proper outdoor gear
D. All participants have not completed the registration form",Unknown,Unknown,True,False,False,31,2,True,False
246,1,4,2,0.5,"Is the following statement true? Statement: If a participant has completed the registration form, then they have received the necessary safety briefing",No,No,False,True,False,32,2,True,False
247,0,4,3,0.75,"Which of the following can be inferred about students?
A. All students have been invited to the group
B. Some students have not agreed to join a group
C. Some students are not considered active group members
D. All students have submitted the group contract",Unknown,Unknown,True,False,False,33,3,True,False
247,1,4,3,0.75,"Is the following statement true? Statement: If a student has been invited to the group, then it implies that if at least one student has agreed to join, then those who haven't submitted the contract aren't active members",No,No,False,True,False,28,3,True,True
248,0,3,2,0.6666666666666666,"Which of the following can be inferred about students?
A. All students meet the seminar's eligibility criteria
B. Some students do not meet the seminar's eligibility criteria
C. Some students have not submitted a complete seminar application
D. Some students have not shown interest in the seminar",Unknown,Unknown,True,False,False,25,2,True,False
248,1,3,2,0.6666666666666666,"Is the following statement true? Statement: If there exists at least one student who has shown interest in the seminar, then all students meet the seminar's eligibility criteria",No,No,False,True,False,30,2,True,True
249,0,4,4,1.0,"Which of the following can be inferred about students?
A. All students have received a festival invitation
B. Some students do not have access to festival activities
C. Some students are not attending the university festival
D. All students have not registered for the festival",Unknown,Unknown,True,False,False,35,4,True,False
249,1,4,2,0.5,Is the following statement true? Statement: At least one student is attending the university festival,No,No,False,True,False,28,2,True,True
250,0,5,2,0.4,"Which of the following can be inferred about students?
A. Some students are eligible for the scholarship
B. All students have maintained a good academic standing
C. Some students will not be shortlisted for an interview
D. All students have submitted a scholarship application",Unknown,Unknown,True,False,False,29,2,True,False
250,1,5,2,0.4,"Is the following statement true? Statement: If a student has not maintained a good academic standing, then they will not be shortlisted for an interview",No,No,False,True,False,35,2,True,False
251,0,4,2,0.5,"Which of the following can be inferred about students?
A. All students are officially granted permission to be absent
B. Some students have not requested permission to be absent
C. Some students are not granted permission to be absent
D. All students provided a valid reason for absence",Unknown,Unknown,True,False,False,29,2,True,False
251,1,4,2,0.5,Is the following statement true? Statement: There exists at least one student who has requested permission to be absent from class,No,No,False,True,False,26,2,True,True
252,0,5,2,0.4,"Which of the following can be inferred about students?
A. Some students have formed a team
B. All students have submitted a competition application
C. Some students are not registered for the competition
D. All students have shown interest in the competition",Unknown,Unknown,True,False,False,29,2,True,False
252,1,5,2,0.4,"Is the following statement true? Statement: If a student has not formed a team, then they are not registered for the start-up competition",No,No,False,True,False,33,2,True,False
253,0,3,2,0.6666666666666666,"Which of the following can be inferred about persons?
A. All persons have been trained to recognize scams
B. Some persons are vulnerable to scammers
C. Some persons have not been trained to recognize scams
D. All persons are vulnerable to scammers",Unknown,Unknown,True,False,False,23,2,True,False
253,1,3,2,0.6666666666666666,"Is the following statement true? Statement: If a person has not been trained to recognize scams, then they are vulnerable to scammers",No,No,False,True,False,28,2,True,False
254,0,3,2,0.6666666666666666,"Which of the following can be inferred about students?
A. Some students gain more knowledge
B. All students do not use online documents
C. Some students do not gain more knowledge
D. All students use online documents and do not gain knowledge",Unknown,Unknown,True,False,False,27,2,True,False
254,1,3,2,0.6666666666666666,"Is the following statement true? Statement: If x does not use online documents from the library, then x does not gain more knowledge",No,No,False,True,False,29,2,True,False
255,0,4,2,0.5,"Which of the following can be inferred about students?
A. Some students have received clearance from the academic office
B. All students have not submitted the exam eligibility form
C. Some students are not allowed to attend the final exam
D. All students have confirmed their exam schedule",Unknown,Unknown,True,False,False,28,2,True,False
255,1,4,2,0.5,"Is the following statement true? Statement: If submitting the eligibility form leads to receiving clearance, then confirming the exam schedule leads to being allowed to attend the final exam",No,No,False,True,False,31,2,True,False
